,male,female,white,black,native,asian,aapi,hispanic,non-hispanic white,income,less than 10k,10-15k,15-25,25-35,35-50,50-75k,75-100,100-150,150-200,200+,pct below PL,HH size,hs,college,rentals,owner-occupied,pop,over_18,over_65,employed,in civilian labor force,20-24,25-34,35-44,45-54,55-59,60-64,65-74,75-84,85+,County
"Archer County, Texas: Summary level: 050, state:48> county:009",49.2,50.8,94.8,0.9,0.5,0.5,0.0,8.3,88.4,3332,3.8,6.0,8.7,11.8,10.4,16.5,13.9,18.8,5.9,4.4,6.3,2.61,91.0,23.4,15.8,84.2,8789,78.2,19.3,61.1,63.3,6.0,10.0,11.1,14.6,7.5,7.9,10.3,6.7,2.2,Archer
"Brewster County, Texas: Summary level: 050, state:48> county:043",49.5,50.5,92.3,0.2,1.9,1.7,0.0,44.5,51.2,3942,10.4,5.0,10.8,10.3,22.8,11.5,11.1,11.1,4.6,2.5,9.2,2.31,85.3,39.4,42.0,58.0,9216,80.7,21.6,56.5,59.0,5.9,12.6,13.3,11.1,6.8,7.7,13.2,6.7,1.7,Brewster
"Hidalgo County, Texas: Summary level: 050, state:48> county:215",48.9,51.1,88.0,0.5,0.2,1.0,0.0,92.0,6.4,234879,11.8,8.3,14.6,11.8,13.0,16.2,9.5,9.3,3.2,2.2,27.5,3.58,64.5,18.4,31.9,68.1,849389,66.8,10.6,53.8,58.1,7.8,13.3,12.9,10.7,4.3,3.9,6.0,3.5,1.2,Hidalgo
"Smith County, Texas: Summary level: 050, state:48> county:423",48.3,51.7,76.8,17.5,0.3,1.7,0.1,19.3,59.9,77195,7.0,4.8,10.7,9.8,14.6,18.3,12.2,13.3,4.6,4.8,11.8,2.85,85.2,25.8,34.1,65.9,225015,75.3,15.9,56.7,60.4,7.2,13.4,11.8,12.0,6.2,5.9,9.0,5.2,1.7,Smith
"Crockett County, Texas: Summary level: 050, state:48> county:105",48.7,51.3,41.8,0.9,0.0,0.0,0.0,63.5,35.6,1388,7.8,6.4,14.0,6.1,11.0,24.2,6.1,19.2,4.8,0.4,15.7,2.56,78.8,14.1,28.7,71.3,3633,72.9,14.8,62.2,62.2,2.6,14.5,10.0,14.1,3.1,9.4,9.2,4.5,1.1,Crockett
"Haskell County, Texas: Summary level: 050, state:48> county:207",52.9,47.1,88.6,3.3,0.6,0.8,0.0,28.7,64.7,2125,9.6,7.2,14.9,12.5,10.5,23.2,9.5,9.3,2.0,1.5,17.0,2.46,72.2,13.4,23.9,76.1,5809,80.8,21.7,46.6,51.9,7.4,12.2,12.7,11.4,3.9,8.9,11.7,6.4,3.6,Haskell
"Howard County, Texas: Summary level: 050, state:48> county:227",56.5,43.5,82.3,6.2,1.2,0.8,0.0,42.0,49.1,11036,8.0,5.2,8.7,12.9,13.7,17.8,13.3,14.0,2.9,3.5,14.3,2.85,79.2,12.3,33.4,66.6,36667,78.1,12.5,49.3,52.9,7.3,15.3,14.1,14.4,6.5,5.3,7.0,4.1,1.5,Howard
"Mills County, Texas: Summary level: 050, state:48> county:333",47.5,52.5,98.3,0.2,0.2,0.1,0.0,19.7,79.6,1750,10.2,5.4,16.0,10.5,13.7,20.5,10.1,6.1,3.5,4.1,12.3,2.71,80.5,18.2,18.5,81.5,4902,77.8,28.8,48.5,49.4,3.4,6.5,7.5,12.1,8.0,6.7,14.5,9.7,4.6,Mills
"Montague County, Texas: Summary level: 050, state:48> county:337",48.4,51.6,94.8,0.6,0.2,0.0,0.0,10.9,86.0,7995,7.2,4.9,10.9,10.4,13.0,20.5,12.4,12.6,4.8,3.4,10.0,2.38,85.5,15.5,29.0,71.0,19409,77.1,21.8,53.2,56.2,5.4,10.8,10.4,13.0,6.7,7.1,12.5,7.0,2.3,Montague
"Panola County, Texas: Summary level: 050, state:48> county:365",49.1,50.9,81.0,17.2,0.1,0.2,0.0,8.6,73.3,8827,8.3,5.1,11.8,10.1,11.8,21.0,12.1,11.9,4.0,3.7,10.9,2.61,83.7,15.5,25.4,74.6,23440,76.2,18.0,53.4,56.0,6.0,11.4,12.3,11.5,6.8,7.3,10.2,5.8,2.0,Panola
"Sabine County, Texas: Summary level: 050, state:48> county:403",48.5,51.5,89.7,6.2,0.1,0.0,0.2,4.4,85.7,4099,10.3,6.9,19.8,15.9,10.1,15.3,8.9,6.6,3.4,2.7,17.6,2.53,86.3,16.0,11.8,88.2,10458,81.2,30.2,35.6,38.4,3.2,9.4,8.2,11.4,10.0,7.2,17.5,9.3,3.4,Sabine
"Sherman County, Texas: Summary level: 050, state:48> county:421",51.5,48.5,88.0,0.4,0.2,0.0,0.0,42.6,56.3,1055,4.0,4.1,9.7,12.3,13.6,20.7,13.8,14.0,4.4,3.4,10.4,2.87,76.5,19.7,23.8,76.2,3058,76.8,14.2,66.7,67.3,5.5,11.3,14.5,16.1,5.2,7.1,7.6,5.6,1.1,Sherman
"Swisher County, Texas: Summary level: 050, state:48> county:437",53.9,46.1,82.0,5.5,3.4,0.2,0.1,43.5,47.0,2514,11.7,4.5,16.0,14.0,15.9,16.1,10.7,7.2,1.9,2.0,17.7,2.71,73.2,12.8,28.9,71.1,7484,74.6,17.9,45.4,48.6,4.9,16.0,12.2,10.4,5.6,5.6,9.6,5.4,2.9,Swisher
"Hunt County, Texas: Summary level: 050, state:48> county:231",49.1,50.9,79.4,8.0,1.1,1.3,0.0,15.8,72.2,32369,7.0,6.0,12.7,10.4,11.9,16.9,13.7,13.1,5.2,3.0,12.5,2.76,85.0,19.3,30.7,69.3,92152,76.0,15.8,55.3,58.5,6.8,12.3,11.7,13.3,7.1,5.9,9.4,4.8,1.6,Hunt
"Camp County, Texas: Summary level: 050, state:48> county:063",48.5,51.5,72.6,16.6,0.4,0.3,0.0,24.7,56.0,4692,9.6,5.5,11.0,14.7,14.6,18.4,13.5,8.6,3.4,0.8,14.1,2.72,84.5,18.6,28.3,71.7,12813,73.5,18.0,53.4,57.0,6.2,10.9,10.3,13.2,6.5,6.2,10.4,5.5,2.0,Camp
"Hansford County, Texas: Summary level: 050, state:48> county:195",50.2,49.8,91.1,0.4,0.1,0.0,0.0,47.2,52.5,1855,7.5,3.9,12.2,22.2,14.4,16.0,10.3,7.9,4.6,1.1,15.0,2.95,68.8,14.3,26.8,73.2,5547,70.6,15.6,55.4,58.1,7.8,11.9,13.3,9.8,5.5,4.9,8.8,4.9,1.9,Hansford
"Guadalupe County, Texas: Summary level: 050, state:48> county:187",49.5,50.5,72.2,7.9,0.3,1.7,0.3,37.7,50.7,53107,4.5,3.2,6.6,7.0,12.4,19.8,15.0,18.6,7.6,5.5,6.6,2.89,88.6,27.5,23.3,76.7,155137,74.3,13.4,60.3,62.7,6.1,12.7,13.9,13.8,6.4,5.1,8.1,4.0,1.3,Guadalupe
"Clay County, Texas: Summary level: 050, state:48> county:077",50.0,50.0,95.1,0.6,1.1,0.6,0.0,5.9,90.1,4045,5.1,5.4,11.7,11.8,14.7,18.0,12.6,12.9,4.1,3.7,10.7,2.55,90.6,18.6,15.1,84.9,10387,79.3,22.2,51.3,55.1,5.2,9.5,11.1,12.9,7.7,8.7,12.9,6.9,2.4,Clay
"Hartley County, Texas: Summary level: 050, state:48> county:205",59.1,40.9,81.9,8.6,0.0,1.5,0.0,26.4,58.8,1681,2.4,0.3,9.0,10.5,18.7,25.0,11.5,18.5,1.0,3.0,4.9,2.51,81.6,17.2,36.4,63.6,5767,78.3,14.3,43.2,43.6,3.0,19.3,17.9,12.9,6.2,4.5,7.7,5.5,1.1,Hartley
"Hill County, Texas: Summary level: 050, state:48> county:217",49.7,50.3,86.6,6.7,1.2,0.3,0.2,20.5,70.7,12769,6.7,5.3,12.2,11.7,14.9,19.4,10.9,12.5,2.8,3.4,11.5,2.7,82.4,17.1,26.4,73.6,35399,76.6,20.4,53.0,57.4,5.6,10.9,10.7,12.5,7.4,6.4,11.6,6.9,1.9,Hill
"Limestone County, Texas: Summary level: 050, state:48> county:293",51.3,48.7,76.1,17.7,1.6,0.8,0.3,21.7,58.8,8169,8.1,6.5,13.4,14.1,15.5,19.7,8.2,9.5,3.4,1.6,14.6,2.76,81.1,14.0,25.1,74.9,23515,77.1,18.2,47.5,52.3,5.9,12.4,11.8,12.2,6.6,7.2,10.8,5.6,1.8,Limestone
"Nacogdoches County, Texas: Summary level: 050, state:48> county:347",47.8,52.2,75.9,17.8,0.9,1.8,0.0,19.2,59.6,23904,10.1,6.6,15.2,9.9,14.1,17.8,10.3,10.4,2.0,3.7,15.7,2.52,83.3,24.5,43.8,56.2,65558,76.6,13.7,54.1,59.1,13.3,11.8,10.1,10.3,6.2,5.1,7.9,4.2,1.6,Nacogdoches
"Parmer County, Texas: Summary level: 050, state:48> county:369",51.3,48.7,83.5,1.1,0.8,0.3,0.2,62.9,34.5,3318,5.1,3.7,9.3,13.5,12.6,23.6,11.2,15.1,4.0,1.8,11.9,2.95,70.8,17.7,30.7,69.3,9852,70.8,13.0,61.3,62.1,6.6,13.4,11.5,12.2,5.3,6.1,7.4,4.2,1.4,Parmer
"Parker County, Texas: Summary level: 050, state:48> county:367",49.7,50.3,93.2,1.4,0.7,0.5,0.1,12.0,83.9,44255,4.5,2.4,5.8,7.6,12.5,17.4,12.6,19.7,8.5,8.9,5.5,2.9,89.1,26.8,22.2,77.8,129802,75.2,15.1,59.3,62.5,5.7,11.4,12.4,14.3,7.6,6.3,9.4,4.2,1.4,Parker
"Presidio County, Texas: Summary level: 050, state:48> county:377",49.1,50.9,94.7,0.0,1.1,2.5,0.0,83.6,13.9,2627,14.8,13.9,15.5,14.8,14.8,10.2,3.3,12.6,0.0,0.0,23.1,2.71,52.4,20.1,46.6,53.4,7123,72.8,22.4,46.9,52.1,3.6,7.7,12.5,11.9,4.9,5.3,12.1,8.7,1.6,Presidio
"Val Verde County, Texas: Summary level: 050, state:48> county:465",50.8,49.2,92.5,1.6,0.3,0.6,0.1,81.8,15.5,15429,10.6,5.5,10.3,12.8,14.6,16.4,10.9,13.8,2.6,2.5,17.4,3.07,68.2,18.6,37.0,63.0,49027,71.2,14.1,51.8,54.9,8.4,14.3,11.6,11.0,3.8,5.1,7.8,4.1,2.1,Val
"Culberson County, Texas: Summary level: 050, state:48> county:109",54.9,45.1,81.8,0.1,0.0,0.5,0.0,73.4,23.8,681,9.8,8.2,22.9,10.4,15.6,16.9,7.8,7.8,0.3,0.3,24.0,3.24,67.3,9.0,32.5,67.5,2241,76.1,19.1,55.5,59.3,4.0,16.7,7.7,13.1,8.9,5.0,9.7,6.2,3.2,Culberson
"Ector County, Texas: Summary level: 050, state:48> county:135",50.7,49.3,80.7,4.6,0.4,1.2,0.1,59.7,33.4,51954,4.9,3.6,9.3,10.2,12.9,18.9,13.4,15.8,5.9,5.1,9.2,3.02,76.1,15.6,34.4,65.6,158342,69.9,9.5,63.8,68.3,7.9,16.5,12.5,10.8,5.3,4.6,5.5,2.8,1.2,Ector
"Garza County, Texas: Summary level: 050, state:48> county:169",64.7,35.3,83.2,4.3,0.8,2.2,0.0,52.0,40.7,1628,5.6,5.7,5.3,10.7,21.9,18.6,16.0,12.3,1.4,2.5,11.5,2.7,61.4,13.9,35.9,64.1,6288,83.3,12.4,39.2,40.5,8.2,17.1,18.6,14.1,6.4,4.5,6.5,4.8,1.1,Garza
"Glasscock County, Texas: Summary level: 050, state:48> county:173",55.0,45.0,70.6,0.0,0.0,0.0,0.0,43.8,56.2,432,5.1,0.0,16.4,5.8,11.3,9.0,17.8,18.5,11.3,4.6,7.4,3.31,71.1,23.2,31.9,68.1,1430,76.4,12.1,61.4,61.4,11.0,8.5,16.0,9.4,4.8,10.5,6.1,4.8,1.2,Glasscock
"Grimes County, Texas: Summary level: 050, state:48> county:185",53.9,46.1,78.3,15.4,0.8,0.2,0.0,23.9,58.5,8793,7.2,6.0,12.4,11.4,12.6,17.2,10.9,13.5,4.2,4.6,13.4,2.73,79.6,14.6,22.7,77.3,27630,77.5,16.5,48.0,50.3,6.2,11.5,13.1,13.3,7.1,7.3,10.5,4.2,1.8,Grimes
"Collin County, Texas: Summary level: 050, state:48> county:085",49.2,50.8,69.9,9.5,0.5,14.4,0.1,15.2,58.0,331336,3.3,1.7,4.5,5.5,9.3,15.5,12.9,21.0,12.0,14.3,4.7,2.84,93.7,51.7,34.4,65.6,944350,73.4,10.4,68.1,70.9,5.7,12.8,16.1,15.2,6.0,4.8,6.6,2.8,0.9,Collin
"Angelina County, Texas: Summary level: 050, state:48> county:005",48.7,51.3,79.2,14.8,0.7,1.1,0.0,21.9,60.7,30783,8.4,5.4,13.3,12.0,13.2,18.8,13.0,10.6,3.2,2.1,15.1,2.75,81.1,16.3,33.6,66.4,87607,74.1,15.6,53.0,57.5,6.3,12.8,12.1,12.8,6.4,5.8,8.9,4.5,2.2,Angelina
"Cottle County, Texas: Summary level: 050, state:48> county:101",48.8,51.2,73.0,15.0,0.3,0.0,0.0,23.5,53.4,686,11.2,8.3,15.9,15.3,18.2,17.3,6.7,2.0,2.9,2.0,19.4,2.37,78.5,15.3,35.3,64.7,1623,66.3,21.6,57.3,62.6,1.9,11.1,4.9,14.1,7.1,4.9,12.9,6.3,2.4,Cottle
"Hays County, Texas: Summary level: 050, state:48> county:209",49.8,50.2,88.0,4.0,0.3,1.4,0.0,38.4,54.5,70881,6.6,3.7,7.8,8.2,11.6,18.1,14.9,15.7,6.5,6.8,8.3,2.78,89.5,37.4,38.2,61.8,204150,76.7,10.4,64.2,67.7,12.5,14.1,13.1,11.5,5.7,4.7,6.8,2.8,0.8,Hays
"Brazoria County, Texas: Summary level: 050, state:48> county:039",50.6,49.4,73.0,13.7,0.6,6.5,0.0,30.2,48.1,118762,4.4,3.4,6.3,7.3,9.5,16.9,14.4,19.7,9.5,8.8,7.2,2.88,87.7,29.7,28.2,71.8,353999,73.3,11.3,61.1,64.1,5.9,14.1,14.6,13.5,6.3,5.2,7.0,3.3,1.0,Brazoria
"Donley County, Texas: Summary level: 050, state:48> county:129",48.2,51.8,89.7,5.1,0.4,0.4,0.0,11.0,81.2,1290,7.6,6.0,11.7,12.9,18.1,16.6,11.9,10.1,3.4,1.8,9.6,2.38,88.2,19.8,25.1,74.9,3387,79.7,23.3,54.0,55.2,7.4,9.6,9.5,10.9,6.7,6.7,12.6,8.5,2.2,Donley
